video_id,title,description,published_date,duration,view_count,like_count,comment_count,video_url,channel_name,channel_id,duration_seconds,days_since_published,engagement_rate,views_per_day,likes_per_view
pLCvMA4KM1I,Discussion with Filmmaker William Friedkin at New York Film Academy,"William Friedkin is an American film director, producer and screenwriter best known for directing ""The French Connection"" in 1971 and ""The Exorcist"" in 1973; for the former, he won the Academy Award for Best Director.",2016-04-19 18:00:56+00:00,PT1H37M17S,173020,3224,441,https://www.youtube.com/watch?v=pLCvMA4KM1I,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,5837,3525,2.12,49.08,1.86
318gLH_TNHQ,Discussion with Producer Stephanie Allain at New York Film Academy,"Producer Tova Laiter and NYFA producing instructor Lydia Cedrone moderated this discussion with producer Stephanie Allain following a screening of Allain's ""Hustle and Flow.""

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/producer-stephanie-allain-screens-hustle-flow/",2016-04-19 15:46:18+00:00,PT1H18M28S,1512,25,1,https://www.youtube.com/watch?v=318gLH_TNHQ,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4708,3525,1.72,0.43,1.65
1wBCWCY7mTo,Discussion with Cinematographer Sean Bobbitt at New York Film Academy,"A day after ""12 Years a Slave"" won Best Picture at the Academy Awards, New York Film Academy Los Angeles students were treated to a private screening of the film at Warner Brothers studios followed by a Q&A with Sean Bobbitt, the film’s acclaimed cinematographer (fresh from winning the Spirit award for his work the previous day).

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/nyfa-screens-best-picture-winner-12-years-slave-cinematographer-sean-bobbitt/",2016-04-18 21:31:42+00:00,PT1H16M55S,4456,89,2,https://www.youtube.com/watch?v=1wBCWCY7mTo,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4615,3526,2.04,1.26,2.0
sVNluN7N0VU,Discussion with Filmmaker Rupert Wyatt at New York Film Academy,"New York Film Academy Los Angeles students came to Warner Bros. studios for a screening of ""The Gambler"" and participated in a Q&A with director Rupert Wyatt. The discussion was moderated by producer Tova Laiter.

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/director-rupert-wyatt-screens-the-gambler-at-nyfa-la/",2016-04-18 18:06:10+00:00,PT1H3M13S,724,11,2,https://www.youtube.com/watch?v=sVNluN7N0VU,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3793,3526,1.8,0.21,1.52
YB2kdTKjhuc,Discussion with Filmmaker Roger Allers at New York Film Academy,"New York Film Academy students were treated to a special sneak peek preview of the new animated version of Kahlil Gibran’s The Prophet (produced by Salma Hayek) followed by a Q&A with animation director Roger Allers. The Q&A was moderated by producer Tova Laiter and NYFA LA’s Chair of Animation Mark Sawicki.

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/animation-director-roger-allers-inspires-nyfa-students/",2016-04-18 16:27:16+00:00,PT1H11M7S,2019,27,2,https://www.youtube.com/watch?v=YB2kdTKjhuc,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4267,3526,1.44,0.57,1.34
qwrcDpD9ems,Discussion with Filmmaker Rob Reiner at New York Film Academy,"Legendary director Rob Reiner visited New York Film Academy and shared an advance screening of his upcoming film, ""The Magic of Belle Isle,"" a comedy-drama starring Morgan Freeman and Virginia Madsen. 

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/rob-reiner-visits-the-new-york-film-academy/",2016-04-15 21:10:14+00:00,PT1H17M34S,1546,18,2,https://www.youtube.com/watch?v=qwrcDpD9ems,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4654,3529,1.29,0.44,1.16
W3qUdx_ABYQ,Discussion with Oscar Winning Actor Richard Dreyfuss at New York Film Academy,Academy Award-Winning actor Richard Dreyfuss visits the New York Film Academy to speak with producer Tova Laiter about his career as an actor.,2016-04-15 16:57:09+00:00,PT1H25M38S,18135,206,36,https://www.youtube.com/watch?v=W3qUdx_ABYQ,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,5138,3529,1.33,5.14,1.14
AY7K9hhWuow,Discussion with Nia Vardalos at New York Film Academy,"Nia Vardalos visited New York Film Academy’s Los Angeles campus for a private screening of her hit film, ""My Big Fat Greek Wedding,"" followed by a Q&A with students.

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/nia-vardalos-visits-new-york-film-academy/",2016-04-14 19:31:35+00:00,PT1H7M13S,3115,43,2,https://www.youtube.com/watch?v=AY7K9hhWuow,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4033,3530,1.44,0.88,1.38
ahXoRIIAU8E,New York Film Academy New York,"A glimpse of the New York Film Academy's state-of-the-art facilities and locations in New York City.

https://www.nyfa.edu/new-york/",2016-04-14 18:09:14+00:00,PT41S,9519,138,8,https://www.youtube.com/watch?v=ahXoRIIAU8E,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,41,3530,1.53,2.7,1.45
LOQGCTC3Uvc,Discussion with Actress Molly Shannon at New York Film Academy,"Actress Molly Shannon visited New York Film Academy Los Angeles and talked to students after screening an episode of the TV show Enlightened (for which she was nominated for an Emmy) and a few of her legendary Saturday Night Live sketches. The Q&A was moderated by Tova Laiter.

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/superstar-molly-shannon-visits-nyfa/",2016-04-13 20:20:34+00:00,PT59M21S,1665,15,0,https://www.youtube.com/watch?v=LOQGCTC3Uvc,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3561,3531,0.9,0.47,0.9
r3YLsSydeXE,Discussion with Michelle Rodriguez and Mohammed Al Turki at New York Film Academy,"Students gathered in the New York Film Academy Los Angeles Theater to view a screening of the financial thriller ""Arbitrage"" and participated in a Q&A with the film’s executive producer Mohammed Al Turki. Special guest, actress Michelle Rodriguez.

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/producer-mohammed-al-turki-visits-nyfa-brings-special-surprise-guest-michelle-rodriguez/",2016-04-13 17:11:30+00:00,PT32M34S,14535,109,10,https://www.youtube.com/watch?v=r3YLsSydeXE,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,1954,3531,0.82,4.12,0.75
FFY-LmWin4U,Discussion with NYFA Summer Camp Grad Michael Gallagher,"Director Michael Gallagher attended summer camps at New York Film Academy’s Universal Studios campus 3 times as a youngster. 

He started making short films, music videos, and documentaries while in high school. Since then, he has started a wildly popular web series called Totally Sketch, which has over 850,000 subscribers on YouTube.

During a recent guest speaker event at New York Film Academy, Gallagher shared his recently-released horror film, ""Smiley,"" which was released in theaters nationwide. 

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/art-imitates-life-for-horror-film-director/",2016-04-12 20:57:55+00:00,PT43M34S,541,5,2,https://www.youtube.com/watch?v=FFY-LmWin4U,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,2614,3532,1.29,0.15,0.92
YShAJ8V4nkA,Discussion with E. Max  Frye and Daniel Futterman at New York Film Academy,"New York Film Academy Los Angeles students were admitted into a special screening of ""Foxcatcher"" — nominated for 5 Oscars, (starring Steve Carell, Channing Tatum, and Mark Ruffalo) and participated in a Q&A with screenwriters E. Max Frye and Dan Futterman who received a nomination in the upcoming Academy Awards for Best Original Screenplay. E. Max Frye won an Edgar Award from WGA for his first screenplay, ""Something Wild,"" directed by Jonathan Demme. 

As a writer on HBO’s ""Band of Brothers,"" he received a Christopher Award, a Peabody Award and was nominated for an Emmy.

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog...",2016-04-12 16:41:33+00:00,PT57M53S,930,6,0,https://www.youtube.com/watch?v=YShAJ8V4nkA,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3473,3532,0.65,0.26,0.65
qSPP-b8A8yE,Discussion with Actress Kathleen Turner at New York Film Academy,Actress Kathleen Turner sits down with producer Tova Laiter at the New York Film Academy.,2016-04-11 19:21:22+00:00,PT1H21S,41285,215,24,https://www.youtube.com/watch?v=qSPP-b8A8yE,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3621,3533,0.58,11.69,0.52
CJ4yEVD95rY,Discussion with Actor Josh Brolin at New York Film Academy,"The New York Film Academy hosted the talented actor, Josh Brolin, following a screening of the Coen brother’s ""No Country for Old Men."" In addition to the Coen brothers, Josh has worked with major directors, like Gus Van Sant, Robert Rodriguez, and Oliver Stone. 

His filmography includes a slew of successful films, like ""W.,"" ""Milk,"" ""True Grit,"" and don’t forget his first film, ""The Goonies."" 

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/josh-brolin-pays-visit-nyfa/",2016-04-11 17:27:54+00:00,PT1H27M11S,5806,104,6,https://www.youtube.com/watch?v=CJ4yEVD95rY,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,5231,3533,1.89,1.64,1.79
W_60f3syUYg,Discussion with Actor Jonah Hill at New York Film Academy,"Oscar nominated actor Jonah Hill speaks with producer Tova Laiter at the New York Film Academy.

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/a-standing-ovation-for-jonah-hill-at-nyfa/",2016-04-11 15:38:00+00:00,PT53M15S,42298,596,18,https://www.youtube.com/watch?v=W_60f3syUYg,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3195,3533,1.45,11.97,1.41
ePM4hoQn23g,Discussion with Producer Joel Silver at New York Film Academy,"Mega-producer Joel Silver visited New York Film Academy for a Q&A and special screening of his 1988 classic, ""Die Hard.""",2016-04-08 15:14:17+00:00,PT57M40S,7847,109,27,https://www.youtube.com/watch?v=ePM4hoQn23g,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3460,3536,1.73,2.22,1.39
9O68Dftyzm8,Discussion with Actor Joe Mantegna at New York Film Academy,"Tony Award Winning Actor Joe Mantegna sits down and talks acting with the New York Film Academy.

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/nyfa-military-students-produce-veterans-psa-joe-mantegna/",2016-04-07 17:14:45+00:00,PT54M5S,3292,47,2,https://www.youtube.com/watch?v=9O68Dftyzm8,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3245,3537,1.49,0.93,1.43
mNgAlA_s-n8,Discussion with Filmmaker Jay Roach at New York Film Academy,"Known for his comedic and iconic films, Jay Roach sits down with the New York Film Academy to talk about the business of writing, directing and producing in Hollywood.",2016-04-07 15:48:09+00:00,PT1H11M20S,1390,16,0,https://www.youtube.com/watch?v=mNgAlA_s-n8,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4280,3537,1.15,0.39,1.15
eMWSYP9Ykx4,Discussion with Oscar Winning Cinematographer Janusz Kaminski at New York Film Academy,"Janusz Kaminski sits down with the New York Film Academy to discuss his award-winning career in cinematography, which includes an Oscar for ""Schindler's List.""",2016-04-06 19:45:24+00:00,PT1H10M33S,11437,197,9,https://www.youtube.com/watch?v=eMWSYP9Ykx4,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4233,3538,1.8,3.23,1.72
djo2rUq06nc,Discussion with Actor James Karen at New York Film Academy,"New York Film Academy Los Angeles MFA Acting, BFA Acting, BFA Filmmaking and a mixture of other students had a special treat on November 4th when James Karen, a prolific stage and screen performer with over 200 feature film credits, graced our stage. Mark Sawicki, chair of the animation department, invited Karen to speak and had the pleasure and challenge of interviewing this amazing actor who has worked steadily in the industry for an incredible seven decades.

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/a-memorable-evening-with-unforgettable-actor-james-karen/",2016-04-06 17:09:12+00:00,PT49M28S,5975,127,35,https://www.youtube.com/watch?v=djo2rUq06nc,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,2968,3538,2.71,1.69,2.13
DLMLf82O_yM,Discussion with Producer Jack Rapke at New York Film Academy,"New York Film Academy students in Los Angeles received a special viewing of The Walk (directed by Robert Zemeckis and starring Joseph Gordon-Levitt, Ben Kingsley, and Charlotte Le Bon), which is not yet released to DVD or Blu-ray, and afterwards participated in a Q&A with the movie’s producer Jack Rapke. 

Read more on the NYFA Blog: https://www.nyfa.edu/film-school-blog/producer-jack-rapke-brings-the-walk-to-nyfa/",2016-04-06 16:22:54+00:00,PT1H17M21S,1141,9,0,https://www.youtube.com/watch?v=DLMLf82O_yM,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4641,3538,0.79,0.32,0.79
aZ-S-vTBpP4,Discussion with Screenwriter Joseph Michael Straczynski at New York Film Academy,"New York Film Academy students gathered recently for a screening of the hit film ""Thor"" followed by a Q&A with its story writer Joseph Michael Straczynski.

J. Michael Straczynski works in films, television series, novels, short stories, comic books, radio dramas and other media. Straczynski is a playwright, former journalist, and author of The Complete Book of Scriptwriting.

Read more: https://www.nyfa.edu/film-school-blog/prolific-sci-fi-screenwriter-j-michael-straczynski-visits-nyfa/",2016-04-05 21:43:38+00:00,PT1H15M17S,13208,268,42,https://www.youtube.com/watch?v=aZ-S-vTBpP4,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4517,3539,2.35,3.73,2.03
qQuDE4W5Ums,Discussion with Producer Hilary Shor at New York Film Academy,"Hilary started at the desk of a talent agency breaking music stars like Phil Collins into movies, and she still manages actors today in addition to producing movies. 

Her producing credits include ""Children of Men,"" directed by Alfonso Cuaron (""Gravity""), the documentary ""Beautopia,"" a deconstruction of the modeling industry, the spy thriller Eye of the Beholder, with Ewan McGregor, and two movies directed by Lee Daniel--""The Paperboy,"" a crime story with Nicole Kidman and Zac Efron, and ""The Butler,"" a historical drama with Forrest Whitaker and Oprah Winfrey.",2016-04-05 16:59:39+00:00,PT51M43S,1065,8,0,https://www.youtube.com/watch?v=qQuDE4W5Ums,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3103,3539,0.75,0.3,0.75
xAmoqpI23QI,Discussion with Actor Henry Winkler at New York Film Academy,NYFA's Chris Devane sits down with actor Henry Winkler in a Q&A that highlights Winkler's acting career.,2016-04-05 15:32:55+00:00,PT46M15S,1271,20,2,https://www.youtube.com/watch?v=xAmoqpI23QI,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,2775,3539,1.73,0.36,1.57
K-MOf3G28Lg,Discussion with Producer Frank Marshall at New York Film Academy,"Together with his future wife Kathleen Kennedy and Steven Spielberg, Frank Marshall co-founded Amblin Entertainment, one of the industry's most productive and profitable production companies. 

As a producer, Marshall has received five Oscar nominations for Best Picture for The Curious Case of Benjamin Button (2008), Seabiscuit (2003), The Sixth Sense (1999), The Color Purple (1985), and Raiders of the Lost Ark (1981).",2016-04-04 20:59:30+00:00,PT1H2S,2890,42,6,https://www.youtube.com/watch?v=K-MOf3G28Lg,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3602,3540,1.66,0.82,1.45
